model,dataset,target,horizon,seed,MAE,RMSE,sMAPE,wMAPE,MSE,train_time_s,inference_ms,n_params,peak_gpu_mb
itransformer,ecl,aggregate_load,24,42,26074.819346770197,38994.08245038822,3.1456150603159374,3.061021726038904,1520538466.1476746,34.41713639300008,57.06036535000294,311448,164.884765625
