model,dataset,target,horizon,seed,MAE,RMSE,sMAPE,wMAPE,MSE,train_time_s,inference_ms,n_params,peak_gpu_mb
seasonal_naive,synthetic,synthetic_load,24,42,3.3040384558443936,3.901250252542016,3.2158000125435744,3.1955259194832726,15.219753532959142,1.93839987332467e-05,0.0054510001064045355,0,0.0
xgboost,synthetic,synthetic_load,24,42,1.7071219652995206,2.131435102209577,1.647777287538977,1.6510559912474447,4.54301559493115,1.9408402360022592,6.621149499551393,56848,0.0
