model,dataset,target,horizon,seed,MAE,RMSE,sMAPE,wMAPE,MSE,train_time_s,inference_ms,n_params,peak_gpu_mb
itransformer,etth1,HUFL,24,45,3.2490773709673033,4.750199474742391,49.352952250905815,32.15470772840521,22.56439504984288,19.947993964997295,37.599293799939915,311448,164.8173828125
itransformer,etth1,HUFL,24,46,3.2292913815324713,4.7091796349231885,49.2799141798733,31.958894383644836,22.176372833975293,20.14933217699945,42.45130529998278,311448,164.8173828125
itransformer,etth1,HUFL,96,42,3.7292416369906345,5.414847664590551,55.739084877421774,36.87097344992949,29.320575230721744,20.695685831997253,39.466911099952995,320736,164.9580078125
itransformer,etth1,HUFL,96,43,3.727893103373418,5.4192279052660535,55.67625522544668,36.857640512019664,29.368031089214295,20.598656020003546,39.840615700086346,320736,164.9580078125
itransformer,etth1,HUFL,96,44,3.7159031176444057,5.432290615446824,55.35460285494212,36.73909564726904,29.50978133067164,20.592875292004464,39.66013669996755,320736,164.9580078125
itransformer,etth1,HUFL,96,45,3.7051022571508434,5.415903526899058,55.23456258577896,36.63230765140833,29.332011012677658,20.953733744998317,36.994545299967285,320736,164.9580078125
itransformer,etth1,HUFL,96,46,3.736852046880523,5.455277873313516,55.77272253507714,36.94621749370767,29.760056675064043,20.23185472700061,38.32474810005806,320736,164.9580078125
itransformer,etth1,HUFL,168,42,3.8868346189337464,5.57206336866064,57.73099947713979,38.36639983095102,31.047890184369756,21.327888150000945,40.575130700017326,330024,165.1005859375
itransformer,etth1,HUFL,168,43,3.9063680015244113,5.6140394654545664,57.72018473891857,38.559211113137756,31.517439119681395,20.693426634003117,38.7360107000859,330024,165.1005859375
itransformer,etth1,HUFL,168,44,3.9265469279858127,5.624773531201589,58.131486745765805,38.75839446840741,31.638077277305985,20.673467314001755,43.2359397997061,330024,165.1005859375
itransformer,etth1,HUFL,168,45,3.898465999974159,5.60831332967565,57.67584926347147,38.48121156320451,31.453178403817574,22.62620898300156,57.40446580020944,330024,165.1005859375
itransformer,etth1,HUFL,168,46,3.9452243555937563,5.658560930188763,58.112580726028426,38.94275673891136,32.01931180065872,20.312480983004207,41.9357721999404,330024,165.1005859375
chronos_bolt_small,ecl,aggregate_load,24,42,259546.10512918417,311466.3739629304,31.31898447470767,29.626263237635037,97011302109.616,0.0,15.620453799783718,47718016,123.3173828125
