model,dataset,target,horizon,seed,MAE,RMSE,sMAPE,wMAPE,MSE,train_time_s,inference_ms,n_params,peak_gpu_mb
dlinear,synthetic,synthetic_load,24,42,3.0764902609453837,3.8138046987750536,3.0072958727950923,2.952060411133727,14.545106280398677,0.5486665099997481,2.5168188532098537,16176,23.63671875
