learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,28377.68918726393,7.2081186410000555,dlinear,ecl,aggregate_load,168,42,0.0005
0.0005,28010.759612753507,7.829251101999944,dlinear,ecl,aggregate_load,168,42,0.0005
