learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,3.314166126904699,7.1057588190005845,dlinear,etth1,HUFL,168,42,0.0005
0.0005,3.309001777550214,13.417921481000121,dlinear,etth1,HUFL,168,42,0.0005
