learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,3.5901631168666306,35.61800574300014,patchtst,etth1,HUFL,96,42,0.0005
0.0005,3.329818095030348,20.135292904999915,patchtst,etth1,HUFL,96,42,0.0005
