learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,3.310463944012988,9.423636815999998,dlinear,etth1,HUFL,168,45,0.0005
0.0005,3.3102338814501095,10.676733915000113,dlinear,etth1,HUFL,168,45,0.0005
