learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,2.872323758639673,28.403961849000552,patchtst,etth1,HUFL,24,44,0.001
0.0005,2.9495974154731,57.99431188899962,patchtst,etth1,HUFL,24,44,0.001
