learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,23961.951093039963,17.859352609000098,dlinear,ecl,aggregate_load,96,42,0.001
0.0005,24375.508525438814,9.70798359299988,dlinear,ecl,aggregate_load,96,42,0.001
