learning_rate,val_MAE,elapsed_s,model,dataset,target,horizon,seed,selected_learning_rate
0.001,3.581153273946475,17.55320093499995,patchtst,etth1,HUFL,168,46,0.0005
0.0005,3.551597722974565,25.301073789999464,patchtst,etth1,HUFL,168,46,0.0005
